4.692594707012176514e-01,-1.795222163200378418e-01,4.237969219684600830e-01,-7.859687805175781250e-01,-2.430748492479324341e-01,6.082270666956901550e-02,-3.370000794529914856e-02,1.964265108108520508e-01,-1.718812137842178345e-01,-2.386674582958221436e-01
2.127535641193389893e-03,-1.047661602497100830e-01,8.957596495747566223e-03,-8.171536326408386230e-01,-2.657014131546020508e-01,-8.545409888029098511e-02,2.051984369754791260e-01,-4.227115958929061890e-02,-3.327470123767852783e-01,8.482244610786437988e-02
-1.753542944788932800e-02,-9.109685570001602173e-02,1.236503645777702332e-01,-8.905119299888610840e-01,-2.215709239244461060e-01,1.724168658256530762e-01,2.553345859050750732e-01,4.194295033812522888e-04,-2.251950800418853760e-01,2.726001441478729248e-01
1.760020852088928223e-01,1.217935755848884583e-01,-2.911252081394195557e-01,-2.380486279726028442e-01,-2.410643696784973145e-01,-3.838416337966918945e-01,-3.407590687274932861e-01,-7.991245388984680176e-02,-2.974263727664947510e-01,-1.475368291139602661e-01
1.444279104471206665e-01,1.386174857616424561e-01,3.597873747348785400e-01,-4.489320814609527588e-01,-1.120118275284767151e-01,-1.573827564716339111e-01,-3.000510036945343018e-01,-2.006240040063858032e-01,-5.134986042976379395e-01,-1.716611832380294800e-01
4.946839213371276855e-01,-2.303836643695831299e-01,4.217486977577209473e-01,-4.427972435951232910e-01,-2.353202924132347107e-02,-1.106717288494110107e-01,-7.258459329605102539e-01,-1.502755843102931976e-02,-6.181925162672996521e-02,-1.624094545841217041e-01
4.624810516834259033e-01,-1.939472556114196777e-01,1.667623072862625122e-01,-4.448952972888946533e-01,3.360877633094787598e-01,-1.602744013071060181e-01,-5.769198536872863770e-01,-2.335193306207656860e-01,-1.596330702304840088e-01,-9.679725766181945801e-02
5.034825205802917480e-01,7.423736155033111572e-02,1.618364006280899048e-01,-3.111100196838378906e-01,-2.911609411239624023e-01,8.017871379852294922e-01,-7.331661581993103027e-01,3.116292133927345276e-02,-3.077763915061950684e-01,-6.265474557876586914e-01
4.933044910430908203e-01,-4.497874528169631958e-03,4.178392887115478516e-01,-1.705757379531860352e-01,-4.618270397186279297e-01,-1.110186278820037842e-01,-3.951754868030548096e-01,-2.087385952472686768e-02,-2.223671674728393555e-01,1.776020973920822144e-02
6.215782165527343750e-01,-6.365257501602172852e-02,5.291317701339721680e-01,-3.925568461418151855e-01,-4.920832067728042603e-02,4.092045426368713379e-01,1.564296185970306396e-01,-1.788528263568878174e-01,-1.398354619741439819e-01,-3.795087039470672607e-01
3.241732716560363770e-03,-1.745183020830154419e-01,-7.357080280780792236e-02,-3.341793417930603027e-01,-6.052934527397155762e-01,1.596043854951858521e-01,-1.008243560791015625e-01,-2.901855856180191040e-03,-8.230296894907951355e-03,-1.122240200638771057e-01
4.447637200355529785e-01,1.156717836856842041e-01,5.437442660331726074e-01,-3.002931475639343262e-01,5.786385387182235718e-02,-3.369465470314025879e-01,-5.618960857391357422e-01,-6.211120635271072388e-03,-2.891784310340881348e-01,7.281572371721267700e-02
